"Start Time","Duration","Run ID","Name","Source Type","Source Name","User","Status","N","communicator","environment","experiment_name","fmg_post_vcycles","max_iter","n_ranks","n_smooth","omega","solver","specified_numba_threads","strategy","tolerance","use_numba","bandwidth_gb_s","converged","final_alg_error","final_error","final_residual","iterations","mlups","observed_numba_threads","residual_history","total_compute_time","total_halo_time","wall_time"
"2025-12-11 22:21:29","1.6s","c45084c444b04984925004b4cea9a98b","fmg_N513_p24","LOCAL","/zhome/86/f/169037/COURSES/LSM/LSM-P2/run_solver.py","philipnickel7@gmail.com","FINISHED","513","custom","hpc","weak_scaling_v2-LARGE","2","50","24","5","0.6666666666666666","fmg","1","cubic","0.0","1","9.733649983010311","0","3.1471772051202276","0.005640251543509732","3.0421762637637015","8","152.0882809845361","1","3.0421762637637015","1.3476429329999853","0.34483354899999474","7.018704144"
"2025-12-11 22:21:04","1.7s","f940247e00094a05a5b8f427f37e432d","fmg_N513_p8","LOCAL","/zhome/86/f/169037/COURSES/LSM/LSM-P2/run_solver.py","philipnickel7@gmail.com","FINISHED","513","custom","hpc","weak_scaling_v2-LARGE","2","50","8","5","0.6666666666666666","fmg","1","cubic","0.0","1","7.053068901280441","0","0.00000586335959995595","0.000012067559076736327","0.000037958820003917244","9","110.20420158250688","1","0.000037958820003917244","3.073218142999993","0.28732177299999084","10.897002671"
"2025-12-11 22:20:38","0.7s","f19204dceb7447ad9a92c46961946729","fmg_N513_p1","LOCAL","/zhome/86/f/169037/COURSES/LSM/LSM-P2/run_solver.py","philipnickel7@gmail.com","FINISHED","513","custom","hpc","weak_scaling_v2-LARGE","2","50","1","5","0.6666666666666666","fmg","1","cubic","0.0","1","2.0802436311747945","0","0.000010028928323281678","0.000011622575422780767","0.00006090499411436709","10","32.50380673710617","1","0.00006090499411436709","14.380620337091386","0","41.05144732099143"
"2025-12-11 22:19:41","1.6s","2841876b8a8f486ba0a80a6952b90537","jacobi_N513_p24","LOCAL","/zhome/86/f/169037/COURSES/LSM/LSM-P2/run_solver.py","philipnickel7@gmail.com","FINISHED","513","custom","hpc","weak_scaling_v2-LARGE","2","50","24","5","0.6666666666666666","jacobi","1","sliced","0.0","1","60.05175502938885","0","10.277030936697843","0.9974931142642636","1.5371899248496741e-9","50","938.3086723342008","1","1.5371899248496741e-9","2.7436505150000015","0.18175318899999923","7.110284437"
"2025-12-11 22:19:17","1.6s","3b19a1c03a5944bc95e6ee9d6b200015","jacobi_N513_p8","LOCAL","/zhome/86/f/169037/COURSES/LSM/LSM-P2/run_solver.py","philipnickel7@gmail.com","FINISHED","513","custom","hpc","weak_scaling_v2-LARGE","2","50","8","5","0.6666666666666666","jacobi","1","sliced","0.0","1","29.3893967032152","0","10.407874499404159","0.9974931142642636","1.5371899248496741e-9","50","459.20932348773755","1","1.5371899248496741e-9","5.448359701999999","0.1169605079999988","14.528541144"
"2025-12-11 22:18:48","0.7s","53eaba83e6f04407b2d7cba6b57f7d3a","jacobi_N513_p1","LOCAL","/zhome/86/f/169037/COURSES/LSM/LSM-P2/run_solver.py","philipnickel7@gmail.com","FINISHED","513","custom","hpc","weak_scaling_v2-LARGE","2","50","1","5","0.6666666666666666","jacobi","1","sliced","0.0","1","5.223586628783636","0","10.472720618589547","0.9974931142642636","1.5371899248496741e-9","50","81.6185410747443","1","1.5371899248496741e-9","21.870053591992473","0.00011483006528578699","81.74173983201035"
"2025-12-11 22:17:10","1.7s","e4c979df53cf4203be526fc7cd24b25d","fmg_N513_p24","LOCAL","/zhome/86/f/169037/COURSES/LSM/LSM-P2/run_solver.py","philipnickel7@gmail.com","FINISHED","513","custom","hpc","weak_scaling_v2-LARGE","2","50","24","5","0.6666666666666666","fmg","1","sliced","0.0","1","7.8270810425747595","0","0.9608797178360022","0.016334547850895206","1.6776459740058451","7","122.29814129023063","1","1.6776459740058451","1.8347683320000001","0.3296641079999957","7.637318173"
"2025-12-11 22:16:44","1.8s","1e342c8cc76348a48d0fe593a65c7971","fmg_N513_p8","LOCAL","/zhome/86/f/169037/COURSES/LSM/LSM-P2/run_solver.py","philipnickel7@gmail.com","FINISHED","513","custom","hpc","weak_scaling_v2-LARGE","2","50","8","5","0.6666666666666666","fmg","1","sliced","0.0","1","5.976147881090198","0","0.0000019046362325378755","0.000012393105031765023","0.000017320833510996368","8","93.37731064203435","1","0.000017320833510996368","3.7669710460000116","0.20842253400001515","11.431713343"
"2025-12-11 22:16:18","0.7s","c33e149b8f9647f3beb46a78430028fe","fmg_N513_p1","LOCAL","/zhome/86/f/169037/COURSES/LSM/LSM-P2/run_solver.py","philipnickel7@gmail.com","FINISHED","513","custom","hpc","weak_scaling_v2-LARGE","2","50","1","5","0.6666666666666666","fmg","1","sliced","0.0","1","2.0789679895869106","0","0.000010028928323281678","0.000011622575422780767","0.00006090499411436709","10","32.48387483729548","1","0.00006090499411436709","14.374311931896955","0","41.07663622900145"
"2025-12-11 22:15:10","1.7s","fbe39bb0ebe84404acd0843de3773653","jacobi_N1026_p8","LOCAL","/zhome/86/f/169037/COURSES/LSM/LSM-P2/run_solver.py","philipnickel7@gmail.com","FINISHED","1026","numpy","hpc","weak_scaling_v2-LARGE","2","50","8","5","0.6666666666666666","jacobi","1","cubic","0.0","1","29.436389908895265","0","10.477071207593546","0.9993739233748042","1.3525867840684626e-10","50","459.94359232648856","1","1.3525867840684626e-10","43.258367499","2.03580308900002","116.72538132"
"2025-12-11 22:12:26","1.7s","71883379b28b47f8a7cd87b30c7d0f63","jacobi_N1026_p8","LOCAL","/zhome/86/f/169037/COURSES/LSM/LSM-P2/run_solver.py","philipnickel7@gmail.com","FINISHED","1026","numpy","hpc","weak_scaling_v2-LARGE","2","50","8","5","0.6666666666666666","jacobi","1","sliced","0.0","1","29.52504714500647","0","10.444691137871873","0.9993739233748042","1.3525867840684626e-10","50","461.32886164072613","1","1.3525867840684626e-10","43.62158296000001","1.4099426370000092","116.37488062"
"2025-12-11 22:09:41","1.7s","8caceeb355fe46249ce14031f93a809b","jacobi_N1026_p8","LOCAL","/zhome/86/f/169037/COURSES/LSM/LSM-P2/run_solver.py","philipnickel7@gmail.com","FINISHED","1026","custom","hpc","weak_scaling_v2-LARGE","2","50","8","5","0.6666666666666666","jacobi","1","cubic","0.0","1","29.57273162311586","0","10.477071207593546","0.9993739233748042","1.3525867840684626e-10","50","462.07393161118534","1","1.3525867840684626e-10","43.409222399000015","0.8659200190000191","116.187232231"
"2025-12-11 22:06:57","1.6s","d3352d0834074665b6e76e59506d34de","jacobi_N1026_p8","LOCAL","/zhome/86/f/169037/COURSES/LSM/LSM-P2/run_solver.py","philipnickel7@gmail.com","FINISHED","1026","custom","hpc","weak_scaling_v2-LARGE","2","50","8","5","0.6666666666666666","jacobi","1","sliced","0.0","1","29.824118856961757","0","10.444691137871873","0.9993739233748042","1.3525867840684626e-10","50","466.0018571400274","1","1.3525867840684626e-10","43.677571590999996","0.37027249900006276","115.207891079"
"2025-12-11 22:04:00","1.8s","924a4a915b6448fcbc926a32350fdd65","jacobi_N1070_p72","LOCAL","/zhome/86/f/169037/COURSES/LSM/LSM-P2/run_solver.py","philipnickel7@gmail.com","FINISHED","1070","numpy","hpc","weak_scaling_v2-LARGE","2","50","72","5","0.6666666666666666","jacobi","1","cubic","0.0","1","183.85346219130497","0","10.426610511336396","0.9994243870525679","1.1674702491394713e-10","50","2872.71034673914","1","1.1674702491394713e-10","6.801358224000001","0.7353714259999906","21.202736875"
"2025-12-11 22:02:45","1.6s","3ca3f7df61b349c1a923faffdaf3ddae","jacobi_N1070_p72","LOCAL","/zhome/86/f/169037/COURSES/LSM/LSM-P2/run_solver.py","philipnickel7@gmail.com","FINISHED","1070","numpy","hpc","weak_scaling_v2-LARGE","2","50","72","5","0.6666666666666666","jacobi","1","sliced","0.0","1","162.21693310580972","0","10.19559029100749","0.9994243870525679","1.1674702491394713e-10","50","2534.639579778277","1","1.1674702491394713e-10","8.745570475000006","1.8736163710000047","24.030762435"
"2025-12-11 22:01:32","1.8s","a98351df74dc4dd7bc246ce0be39ec3c","jacobi_N1070_p72","LOCAL","/zhome/86/f/169037/COURSES/LSM/LSM-P2/run_solver.py","philipnickel7@gmail.com","FINISHED","1070","custom","hpc","weak_scaling_v2-LARGE","2","50","72","5","0.6666666666666666","jacobi","1","cubic","0.0","1","178.73895155435343","0","10.426610511336396","0.9994243870525679","1.1674702491394713e-10","50","2792.796118036772","1","1.1674702491394713e-10","6.809418181999994","0.5772895949999926","21.809440799"
"2025-12-11 22:00:24","1.8s","3ff6ffccae6c434695f3e75be1eef959","jacobi_N1070_p72","LOCAL","/zhome/86/f/169037/COURSES/LSM/LSM-P2/run_solver.py","philipnickel7@gmail.com","FINISHED","1070","custom","hpc","weak_scaling_v2-LARGE","2","50","72","5","0.6666666666666666","jacobi","1","sliced","0.0","1","169.17703246349285","0","10.19559029100749","0.9994243870525679","1.1674702491394713e-10","50","2643.391132242076","1","1.1674702491394713e-10","8.850310550000005","0.7986690870000058","23.042114675"
"2025-12-11 21:59:31","0.7s","3d7cc59727964d478e9495116f33267c","jacobi_N513_p1","LOCAL","/zhome/86/f/169037/COURSES/LSM/LSM-P2/run_solver.py","philipnickel7@gmail.com","FINISHED","513","numpy","hpc","weak_scaling_v2-LARGE","2","50","1","5","0.6666666666666666","jacobi","1","cubic","0.0","1","5.231741455757774","0","10.472720618589547","0.9974931142642636","1.5371899248496741e-9","50","81.74596024621523","1","1.5371899248496741e-9","21.8004718888551","0.00012278195936232805","81.61432723898906"
"2025-12-11 21:59:04","1.8s","654844854f7742a4bd3ab7679aceea07","jacobi_N934_p48","LOCAL","/zhome/86/f/169037/COURSES/LSM/LSM-P2/run_solver.py","philipnickel7@gmail.com","FINISHED","934","numpy","hpc","weak_scaling_v2-LARGE","2","50","48","5","0.6666666666666666","jacobi","1","cubic","0.0","1","129.09362279069876","0","10.428407706305226","0.9992444132093244","1.880109851208798e-10","50","2017.0878561046677","1","1.880109851208798e-10","6.419629293999993","0.5687325909999958","20.06748406"
"2025-12-11 21:58:03","2.9s","226c815acad94eba93aa1f4088f7d83d","jacobi_N934_p48","LOCAL","/zhome/86/f/169037/COURSES/LSM/LSM-P2/run_solver.py","philipnickel7@gmail.com","FINISHED","934","numpy","hpc","weak_scaling_v2-LARGE","2","50","48","5","0.6666666666666666","jacobi","1","sliced","0.0","1","114.73421126440508","0","10.262531834457208","0.9992444132093244","1.8801098512087983e-10","50","1792.7220510063294","1","1.8801098512087983e-10","8.210364654","1.4823699690000043","22.579004022"
"2025-12-11 21:57:54","0.7s","2df83d71cbc445568c022fce666d0c6e","fmg_N513_p1","LOCAL","/zhome/86/f/169037/COURSES/LSM/LSM-P2/run_solver.py","philipnickel7@gmail.com","FINISHED","513","numpy","hpc","weak_scaling_v2-LARGE","2","50","1","5","0.6666666666666666","fmg","1","cubic","0.0","1","2.0755805309613975","0","0.000010028928323281678","0.000011622575422780767","0.00006090499411436709","10","32.430945796271835","1","0.00006090499411436709","14.353539890929824","0","41.143675500003155"
"2025-12-11 21:56:58","2.5s","21685f481e464f7bbe3256a0e3ab757f","jacobi_N934_p48","LOCAL","/zhome/86/f/169037/COURSES/LSM/LSM-P2/run_solver.py","philipnickel7@gmail.com","FINISHED","934","custom","hpc","weak_scaling_v2-LARGE","2","50","48","5","0.6666666666666666","jacobi","1","cubic","0.0","1","127.12549055833257","0","10.428407706305226","0.9992444132093244","1.880109851208798e-10","50","1986.3357899739465","1","1.880109851208798e-10","6.520489352000004","0.49231878799999235","20.378164963"
"2025-12-11 21:56:57","0.7s","8cf583e51a9b49f39fea2d40ff25850a","jacobi_N513_p1","LOCAL","/zhome/86/f/169037/COURSES/LSM/LSM-P2/run_solver.py","philipnickel7@gmail.com","FINISHED","513","numpy","hpc","weak_scaling_v2-LARGE","2","50","1","5","0.6666666666666666","jacobi","1","sliced","0.0","1","5.208735083117075","0","10.472720618589547","0.9974931142642636","1.5371899248496741e-9","50","81.3864856737043","1","1.5371899248496741e-9","21.78236106224358","0.00011464706039987504","81.97480816100142"
"2025-12-11 21:56:01","1.8s","7c0d67e6c9ee4923803219da62ef2bb0","jacobi_N934_p48","LOCAL","/zhome/86/f/169037/COURSES/LSM/LSM-P2/run_solver.py","philipnickel7@gmail.com","FINISHED","934","custom","hpc","weak_scaling_v2-LARGE","2","50","48","5","0.6666666666666666","jacobi","1","sliced","0.0","1","119.05645879526017","0","10.262531834457208","0.9992444132093244","1.8801098512087983e-10","50","1860.2571686759404","1","1.8801098512087983e-10","8.303588993999998","0.5626564229999927","21.759291716"
"2025-12-11 21:55:19","0.7s","2c42f7c13ba2495ea70684f2b4f27bfe","fmg_N513_p1","LOCAL","/zhome/86/f/169037/COURSES/LSM/LSM-P2/run_solver.py","philipnickel7@gmail.com","FINISHED","513","numpy","hpc","weak_scaling_v2-LARGE","2","50","1","5","0.6666666666666666","fmg","1","sliced","0.0","1","2.0719935045205475","0","0.000010028928323281678","0.000011622575422780767","0.00006090499411436709","10","32.37489850813355","1","0.00006090499411436709","14.351582774252165","0","41.214903257990954"
"2025-12-11 21:54:22","0.7s","c1afdf4941594973b8f1fd2a611c7be6","jacobi_N513_p1","LOCAL","/zhome/86/f/169037/COURSES/LSM/LSM-P2/run_solver.py","philipnickel7@gmail.com","FINISHED","513","custom","hpc","weak_scaling_v2-LARGE","2","50","1","5","0.6666666666666666","jacobi","1","cubic","0.0","1","5.239219907486003","0","10.472720618589547","0.9974931142642636","1.5371899248496741e-9","50","81.8628110544688","1","1.5371899248496741e-9","21.82464879186591","0.00011838594218716025","81.49783111602301"
"2025-12-11 21:52:45","0.7s","001b849d10b343c4ab72a70f159f2aed","fmg_N513_p1","LOCAL","/zhome/86/f/169037/COURSES/LSM/LSM-P2/run_solver.py","philipnickel7@gmail.com","FINISHED","513","custom","hpc","weak_scaling_v2-LARGE","2","50","1","5","0.6666666666666666","fmg","1","cubic","0.0","1","2.0724486981398074","0","0.000010028928323281678","0.000011622575422780767","0.00006090499411436709","10","32.38201090843449","1","0.00006090499411436709","14.365036381874233","0","41.20585079700686"
"2025-12-11 21:51:48","0.7s","3b563cf84bad41ac9f9e54edc5695320","jacobi_N513_p1","LOCAL","/zhome/86/f/169037/COURSES/LSM/LSM-P2/run_solver.py","philipnickel7@gmail.com","FINISHED","513","custom","hpc","weak_scaling_v2-LARGE","2","50","1","5","0.6666666666666666","jacobi","1","sliced","0.0","1","5.206671157651286","0","10.472720618589547","0.9974931142642636","1.5371899248496741e-9","50","81.35423683830132","1","1.5371899248496741e-9","21.63213587392238","0.00011393308523111045","82.00730299099814"
"2025-12-11 21:50:10","0.7s","bda6af8d1061412fb99ea599ee8483d0","fmg_N513_p1","LOCAL","/zhome/86/f/169037/COURSES/LSM/LSM-P2/run_solver.py","philipnickel7@gmail.com","FINISHED","513","custom","hpc","weak_scaling_v2-LARGE","2","50","1","5","0.6666666666666666","fmg","1","sliced","0.0","1","2.091192675274067","0","0.000010028928323281678","0.000011622575422780767","0.00006090499411436709","10","32.674885551157296","1","0.00006090499411436709","14.339537284628022","0","40.83651059499243"
